time,gFx,gFy,gFz,0
18:17:48:612,0.8196,0.1659,-0.3324,0.902
18:17:48:613,0.8218,0.1779,-0.3342,0.908
18:17:48:614,0.8223,0.1893,-0.3373,0.912
18:17:48:615,0.8201,0.1994,-0.3420,0.914
18:17:48:616,0.8157,0.2094,-0.3491,0.916
18:17:48:617,0.8111,0.2182,-0.3586,0.918
18:17:48:618,0.8040,0.2255,-0.3686,0.917
18:17:48:619,0.7952,0.2299,-0.3813,0.916
18:17:48:621,0.7857,0.2306,-0.3989,0.915
18:17:48:622,0.7679,0.2326,-0.4094,0.905
18:17:48:624,0.7451,0.2348,-0.4167,0.890
18:17:48:626,0.7229,0.2340,-0.4270,0.876
18:17:48:629,0.7031,0.2292,-0.4390,0.864
18:17:48:631,0.6850,0.2226,-0.4504,0.853
18:17:48:632,0.6677,0.2133,-0.4612,0.842
18:17:48:634,0.6503,0.2020,-0.4695,0.829
18:17:48:636,0.6342,0.1888,-0.4756,0.816
18:17:48:638,0.6191,0.1744,-0.4795,0.802
18:17:48:640,0.6042,0.1593,-0.4807,0.788
18:17:48:642,0.5915,0.1439,-0.4783,0.772
18:17:48:645,0.5819,0.1287,-0.4741,0.759
18:17:48:647,0.5761,0.1124,-0.4683,0.747
18:17:48:648,0.5741,0.0989,-0.4592,0.738
18:17:48:651,0.5751,0.0870,-0.4460,0.728
18:17:48:652,0.5795,0.0762,-0.4292,0.720
18:17:48:654,0.5858,0.0669,-0.4089,0.712
18:17:48:656,0.5946,0.0594,-0.3884,0.707
18:17:48:658,0.6061,0.0533,-0.3706,0.707
18:17:48:660,0.6232,0.0484,-0.3640,0.718
18:17:48:663,0.6310,0.0467,-0.3618,0.723
18:17:48:665,0.6425,0.0469,-0.3542,0.730
18:17:48:666,0.6547,0.0503,-0.3495,0.739
18:17:48:668,0.6699,0.0555,-0.3515,0.754
18:17:48:671,0.6911,0.0613,-0.3596,0.777
18:17:48:672,0.7166,0.0689,-0.3657,0.803
18:17:48:675,0.7461,0.0774,-0.3654,0.831
18:17:48:676,0.7803,0.0853,-0.3581,0.860
18:17:48:682,0.8194,0.0931,-0.3442,0.892
18:17:48:684,0.8617,0.1011,-0.3249,0.925
18:17:48:685,0.9047,0.1119,-0.3004,0.960
18:17:48:686,0.9484,0.1251,-0.2750,0.996
18:17:48:686,0.9931,0.1424,-0.2538,1.037
18:17:48:688,1.0393,0.1622,-0.2386,1.082
18:17:48:690,1.0869,0.1854,-0.2284,1.130
18:17:48:692,1.1387,0.2099,-0.2274,1.185
18:17:48:701,1.1907,0.2358,-0.2325,1.241
18:17:48:702,1.2372,0.2656,-0.2337,1.293
18:17:48:703,1.2887,0.2961,-0.2374,1.350
18:17:48:704,1.3447,0.3266,-0.2465,1.413
18:17:48:705,1.4045,0.3555,-0.2596,1.480
18:17:48:706,1.4688,0.3826,-0.2755,1.551
18:17:48:707,1.5272,0.4107,-0.2865,1.616
18:17:48:708,1.5807,0.4393,-0.2929,1.675
18:17:48:710,1.6329,0.4664,-0.2965,1.733
18:17:48:713,1.6847,0.4908,-0.2975,1.789
18:17:48:714,1.7338,0.5128,-0.2948,1.842
18:17:48:716,1.7764,0.5321,-0.2875,1.887
18:17:48:719,1.8152,0.5482,-0.2760,1.927
18:17:48:720,1.8487,0.5609,-0.2611,1.960
18:17:48:723,1.8719,0.5702,-0.2428,1.983
18:17:48:724,1.8841,0.5727,-0.2215,1.993
18:17:48:726,1.8812,0.5683,-0.1966,1.986
18:17:48:729,1.8685,0.5578,-0.1685,1.969
18:17:48:731,1.8482,0.5409,-0.1385,1.942
18:17:48:732,1.8145,0.5162,-0.1077,1.901
18:17:48:734,1.7617,0.4842,-0.0754,1.840
18:17:48:736,1.6930,0.4476,-0.0405,1.763
18:17:48:738,1.6139,0.4080,-0.0058,1.676
18:17:48:740,1.5724,0.3870,0.0110,1.630
18:17:48:742,1.4900,0.3440,0.0406,1.540
18:17:48:744,1.4138,0.3029,0.0616,1.457
18:17:48:747,1.3478,0.2643,0.0721,1.385
18:17:48:748,1.2924,0.2299,0.0702,1.323
18:17:48:750,1.2477,0.2008,0.0545,1.273
18:17:48:752,1.2132,0.1766,0.0255,1.233
18:17:48:754,1.1890,0.1568,-0.0156,1.205
18:17:48:756,1.1763,0.1415,-0.0671,1.191
18:17:48:758,1.1758,0.1300,-0.1263,1.193
18:17:48:760,1.1866,0.1236,-0.1876,1.209
18:17:48:766,1.2064,0.1236,-0.2489,1.239
18:17:48:768,1.2330,0.1297,-0.3078,1.277
18:17:48:769,1.2687,0.1402,-0.3642,1.327
18:17:48:769,1.3149,0.1532,-0.4170,1.387
18:17:48:770,1.3693,0.1678,-0.4663,1.455
18:17:48:772,1.4314,0.1815,-0.5127,1.530
18:17:48:774,1.5005,0.1937,-0.5584,1.612
18:17:48:776,1.5741,0.2020,-0.6019,1.696
18:17:48:787,1.6469,0.2062,-0.6439,1.778
18:17:48:789,1.7167,0.2057,-0.6842,1.857
18:17:48:790,1.7795,0.2011,-0.7211,1.928
18:17:48:791,1.8355,0.1920,-0.7529,1.990
18:17:48:792,1.8843,0.1766,-0.7778,2.043
18:17:48:792,1.9222,0.1544,-0.7949,2.082
18:17:48:793,1.9510,0.1258,-0.8032,2.109
18:17:48:794,1.9708,0.0916,-0.8040,2.125
18:17:48:795,1.9777,0.0542,-0.7961,2.126
18:17:48:796,1.9730,0.0129,-0.7820,2.115
18:17:48:798,1.9549,-0.0305,-0.7610,2.090
18:17:48:800,1.9215,-0.0726,-0.7314,2.048
18:17:48:802,1.8741,-0.1119,-0.6970,1.993
18:17:48:804,1.8137,-0.1476,-0.6591,1.925
18:17:48:806,1.7399,-0.1776,-0.6200,1.844
18:17:48:808,1.6996,-0.1910,-0.6002,1.801
18:17:48:810,1.6178,-0.2140,-0.5597,1.712
18:17:48:812,1.5406,-0.2304,-0.5203,1.629
18:17:48:815,1.4719,-0.2387,-0.4842,1.554
18:17:48:816,1.4121,-0.2387,-0.4517,1.488
18:17:48:819,1.3581,-0.2311,-0.4241,1.427
18:17:48:820,1.3083,-0.2157,-0.4031,1.372
18:17:48:822,1.2609,-0.1928,-0.3916,1.321
18:17:48:824,1.2166,-0.1656,-0.3889,1.276
18:17:48:826,1.1780,-0.1366,-0.3938,1.238
18:17:48:828,1.1478,-0.1070,-0.4038,1.211
18:17:48:831,1.1289,-0.0792,-0.4133,1.195
18:17:48:833,1.1216,-0.0528,-0.4211,1.190
18:17:48:834,1.1258,-0.0271,-0.4250,1.196
18:17:48:836,1.1399,-0.0020,-0.4245,1.209
18:17:48:838,1.1607,0.0230,-0.4199,1.229
18:17:48:840,1.1839,0.0474,-0.4114,1.250
18:17:48:842,1.2069,0.0721,-0.3996,1.270
18:17:48:844,1.2293,0.0958,-0.3850,1.289
18:17:48:847,1.2521,0.1185,-0.3681,1.309
18:17:48:848,1.2738,0.1407,-0.3500,1.328
18:17:48:850,1.2941,0.1632,-0.3317,1.347
18:17:48:852,1.3124,0.1847,-0.3136,1.364
18:17:48:854,1.3295,0.2042,-0.2956,1.380
18:17:48:856,1.3459,0.2209,-0.2785,1.395
18:17:48:858,1.3610,0.2350,-0.2618,1.410
18:17:48:860,1.3737,0.2480,-0.2467,1.422
18:17:48:867,1.3838,0.2590,-0.2337,1.432
18:17:48:869,1.3906,0.2660,-0.2220,1.439
18:17:48:870,1.3947,0.2707,-0.2137,1.443
18:17:48:871,1.3955,0.2734,-0.2098,1.443
18:17:48:872,1.3918,0.2729,-0.2081,1.439
18:17:48:873,1.3840,0.2704,-0.2083,1.431
18:17:48:874,1.3715,0.2663,-0.2113,1.419
18:17:48:876,1.3637,0.2639,-0.2135,1.411
18:17:48:878,1.3452,0.2580,-0.2184,1.392
18:17:48:897,1.3246,0.2511,-0.2245,1.372
18:17:48:899,1.3022,0.2441,-0.2315,1.350
18:17:48:900,1.2750,0.2382,-0.2389,1.324
18:17:48:901,1.2452,0.2318,-0.2455,1.295
18:17:48:902,1.2152,0.2250,-0.2528,1.266
18:17:48:903,1.1837,0.2179,-0.2584,1.235
18:17:48:904,1.1499,0.2113,-0.2626,1.202
18:17:48:906,1.1150,0.2045,-0.2660,1.168
18:17:48:906,1.0803,0.1974,-0.2677,1.134
18:17:48:907,1.0469,0.1901,-0.2677,1.101
18:17:48:908,1.0148,0.1815,-0.2653,1.068
18:17:48:909,0.9841,0.1717,-0.2618,1.036
18:17:48:910,0.9545,0.1625,-0.2567,1.005
18:17:48:911,0.9264,0.1524,-0.2491,0.974
18:17:48:912,0.9015,0.1417,-0.2401,0.946
18:17:48:913,0.8800,0.1305,-0.2298,0.921
18:17:48:914,0.8590,0.1180,-0.2188,0.896
18:17:48:915,0.8389,0.1058,-0.2083,0.872
18:17:48:916,0.8201,0.0936,-0.1981,0.850
18:17:48:919,0.8016,0.0818,-0.1881,0.828
18:17:48:920,0.7842,0.0694,-0.1790,0.808
18:17:48:922,0.7676,0.0586,-0.1710,0.788
18:17:48:924,0.7510,0.0484,-0.1639,0.769
18:17:48:926,0.7339,0.0379,-0.1578,0.750
18:17:48:928,0.7170,0.0276,-0.1529,0.732
18:17:48:931,0.7009,0.0191,-0.1485,0.714
18:17:48:933,0.6863,0.0125,-0.1456,0.699
18:17:48:934,0.6721,0.0061,-0.1438,0.684
18:17:48:936,0.6574,0.0005,-0.1429,0.669
18:17:48:938,0.6435,-0.0039,-0.1404,0.655
18:17:48:940,0.6291,-0.0086,-0.1392,0.640
18:17:48:942,0.6144,-0.0125,-0.1394,0.626
18:17:48:944,0.6003,-0.0156,-0.1402,0.612
18:17:48:949,0.5871,-0.0181,-0.1404,0.599
18:17:48:950,0.5775,-0.0198,-0.1421,0.590
18:17:48:951,0.5734,-0.0208,-0.1434,0.586
18:17:48:952,0.5661,-0.0222,-0.1458,0.579
18:17:48:955,0.5614,-0.0227,-0.1497,0.576
18:17:48:956,0.5551,-0.0232,-0.1529,0.570
18:17:48:959,0.5480,-0.0239,-0.1578,0.564
18:17:48:960,0.5419,-0.0242,-0.1629,0.560
18:17:48:962,0.5380,-0.0237,-0.1671,0.557
18:17:48:969,0.5365,-0.0220,-0.1705,0.557
18:17:48:971,0.5358,-0.0208,-0.1732,0.557
18:17:48:972,0.5370,-0.0198,-0.1754,0.559
18:17:48:973,0.5406,-0.0191,-0.1771,0.563
18:17:48:974,0.5453,-0.0171,-0.1778,0.567
18:17:48:978,0.5514,-0.0147,-0.1780,0.573
18:17:48:980,0.5590,-0.0129,-0.1790,0.581
18:17:48:981,0.5680,-0.0110,-0.1800,0.590
18:17:48:982,0.5783,-0.0086,-0.1798,0.600
18:17:48:983,0.5893,-0.0059,-0.1805,0.611
18:17:48:984,0.6000,-0.0032,-0.1807,0.622
18:17:49:000,0.6127,-0.0005,-0.1802,0.634
18:17:49:002,0.6271,0.0015,-0.1788,0.648
18:17:49:003,0.6430,0.0037,-0.1771,0.663
18:17:49:004,0.6591,0.0064,-0.1773,0.679
18:17:49:005,0.6743,0.0081,-0.1788,0.694
18:17:49:006,0.6880,0.0088,-0.1805,0.708
18:17:49:007,0.7002,0.0098,-0.1820,0.720
18:17:49:008,0.7102,0.0103,-0.1829,0.730
18:17:49:008,0.7187,0.0105,-0.1824,0.738
18:17:49:009,0.7251,0.0110,-0.1822,0.744
18:17:49:010,0.7275,0.0120,-0.1807,0.746
18:17:49:011,0.7271,0.0134,-0.1785,0.745
18:17:49:012,0.7253,0.0147,-0.1749,0.743
18:17:49:012,0.7231,0.0144,-0.1695,0.740
18:17:49:015,0.7200,0.0139,-0.1634,0.735
18:17:49:016,0.7163,0.0144,-0.1570,0.731
18:17:49:018,0.7129,0.0149,-0.1507,0.726
18:17:49:019,0.7087,0.0147,-0.1448,0.721
18:17:49:024,0.7043,0.0137,-0.1402,0.716
18:17:49:025,0.6994,0.0125,-0.1370,0.710
18:17:49:026,0.6968,0.0117,-0.1365,0.708
18:17:49:028,0.6919,0.0105,-0.1355,0.703
18:17:49:031,0.6877,0.0100,-0.1350,0.698
18:17:49:033,0.6843,0.0086,-0.1358,0.695
18:17:49:035,0.6801,0.0061,-0.1377,0.691
18:17:49:037,0.6770,0.0029,-0.1414,0.688
18:17:49:038,0.6738,0.0002,-0.1473,0.686
18:17:49:039,0.6709,-0.0022,-0.1531,0.684
18:17:49:042,0.6687,-0.0042,-0.1605,0.683
18:17:49:044,0.6672,-0.0064,-0.1695,0.684
18:17:49:048,0.6650,-0.0083,-0.1807,0.684
18:17:49:050,0.6623,-0.0100,-0.1929,0.684
18:17:49:051,0.6596,-0.0112,-0.2054,0.685
18:17:49:055,0.6562,-0.0117,-0.2171,0.685
18:17:49:057,0.6538,-0.0117,-0.2289,0.686
18:17:49:058,0.6518,-0.0122,-0.2401,0.688
18:17:49:059,0.6499,-0.0122,-0.2489,0.689
18:17:49:060,0.6479,-0.0122,-0.2567,0.690
18:17:49:062,0.6455,-0.0122,-0.2623,0.689
18:17:49:067,0.6442,-0.0117,-0.2672,0.690
18:17:49:068,0.6428,-0.0115,-0.2709,0.690
18:17:49:070,0.6413,-0.0115,-0.2738,0.690
18:17:49:071,0.6406,-0.0110,-0.2755,0.690
18:17:49:072,0.6398,-0.0103,-0.2753,0.689
18:17:49:074,0.6386,-0.0095,-0.2731,0.687
18:17:49:076,0.6376,-0.0083,-0.2704,0.685
18:17:49:078,0.6367,-0.0059,-0.2682,0.684
18:17:49:080,0.6350,-0.0027,-0.2640,0.681
18:17:49:087,0.6320,0.0010,-0.2582,0.676
18:17:49:088,0.6296,0.0056,-0.2518,0.672
18:17:49:089,0.6286,0.0115,-0.2447,0.669
18:17:49:090,0.6269,0.0164,-0.2352,0.665
18:17:49:091,0.6235,0.0220,-0.2240,0.659
18:17:49:092,0.6188,0.0276,-0.2115,0.651
18:17:49:093,0.6139,0.0322,-0.1983,0.643
18:17:49:096,0.6115,0.0347,-0.1912,0.639
18:17:49:118,0.6069,0.0391,-0.1758,0.631
18:17:49:120,0.6017,0.0435,-0.1607,0.624
18:17:49:122,0.5959,0.0484,-0.1470,0.616
18:17:49:123,0.5895,0.0523,-0.1370,0.608
18:17:49:124,0.5832,0.0569,-0.1299,0.601
18:17:49:124,0.5775,0.0623,-0.1250,0.596
18:17:49:126,0.5717,0.0669,-0.1219,0.591
18:17:49:127,0.5641,0.0711,-0.1216,0.584
18:17:49:128,0.5565,0.0752,-0.1260,0.579
18:17:49:129,0.5487,0.0796,-0.1341,0.574
18:17:49:130,0.5419,0.0848,-0.1436,0.570
18:17:49:131,0.5360,0.0906,-0.1553,0.569
18:17:49:132,0.5309,0.0948,-0.1702,0.569
18:17:49:132,0.5265,0.0980,-0.1873,0.571
18:17:49:133,0.5255,0.1011,-0.2049,0.576
18:17:49:134,0.5277,0.1051,-0.2232,0.585
18:17:49:135,0.5326,0.1090,-0.2423,0.597
18:17:49:135,0.5409,0.1121,-0.2604,0.613
18:17:49:136,0.5521,0.1138,-0.2777,0.630
18:17:49:137,0.5656,0.1146,-0.2929,0.648
18:17:49:138,0.5814,0.1158,-0.3053,0.668
18:17:49:140,0.5986,0.1173,-0.3139,0.686
18:17:49:141,0.6152,0.1175,-0.3180,0.703
18:17:49:143,0.6315,0.1178,-0.3183,0.717
18:17:49:145,0.6479,0.1180,-0.3144,0.730
18:17:49:148,0.6630,0.1178,-0.3066,0.740
18:17:49:150,0.6765,0.1170,-0.2958,0.748
18:17:49:151,0.6904,0.1163,-0.2816,0.756
18:17:49:153,0.7041,0.1153,-0.2655,0.763
18:17:49:155,0.7156,0.1131,-0.2462,0.767
18:17:49:157,0.7268,0.1104,-0.2232,0.770
18:17:49:159,0.7376,0.1065,-0.1969,0.773
18:17:49:161,0.7464,0.1016,-0.1705,0.775
18:17:49:164,0.7534,0.0963,-0.1453,0.776
18:17:49:166,0.7620,0.0904,-0.1236,0.780
18:17:49:168,0.7659,0.0872,-0.1140,0.782
18:17:49:170,0.7730,0.0794,-0.0977,0.786
18:17:49:172,0.7781,0.0708,-0.0857,0.788
18:17:49:173,0.7825,0.0618,-0.0779,0.791
18:17:49:176,0.7874,0.0525,-0.0737,0.794
18:17:49:177,0.7911,0.0440,-0.0725,0.797
18:17:49:179,0.7918,0.0352,-0.0747,0.797
18:17:49:187,0.7894,0.0271,-0.0789,0.794
18:17:49:189,0.7820,0.0200,-0.0845,0.786
18:17:49:191,0.7691,0.0129,-0.0930,0.773
18:17:49:192,0.7498,0.0064,-0.1043,0.755
18:17:49:193,0.7263,0.0000,-0.1179,0.733
18:17:49:194,0.6992,-0.0061,-0.1321,0.708
18:17:49:196,0.6718,-0.0107,-0.1456,0.683
18:17:49:197,0.6472,-0.0139,-0.1597,0.662
18:17:49:198,0.6242,-0.0166,-0.1724,0.642
18:17:49:208,0.6029,-0.0203,-0.1832,0.624
18:17:49:210,0.5846,-0.0244,-0.1927,0.609
18:17:49:212,0.5687,-0.0288,-0.2015,0.596
18:17:49:213,0.5553,-0.0330,-0.2079,0.585
18:17:49:214,0.5436,-0.0371,-0.2113,0.575
18:17:49:215,0.5323,-0.0415,-0.2120,0.565
18:17:49:216,0.5235,-0.0459,-0.2098,0.556
18:17:49:217,0.5187,-0.0501,-0.2061,0.550
18:17:49:218,0.5182,-0.0552,-0.2015,0.548
18:17:49:218,0.5218,-0.0608,-0.1964,0.550
18:17:49:219,0.5292,-0.0655,-0.1932,0.556
18:17:49:222,0.5394,-0.0706,-0.1925,0.566
18:17:49:223,0.5524,-0.0767,-0.1922,0.578
18:17:49:225,0.5700,-0.0828,-0.1925,0.595
18:17:49:227,0.5900,-0.0884,-0.1939,0.615
18:17:49:229,0.6108,-0.0933,-0.1956,0.636
18:17:49:231,0.6342,-0.0975,-0.1988,0.660
18:17:49:234,0.6591,-0.0992,-0.2052,0.685
18:17:49:235,0.6855,-0.0985,-0.2144,0.713
18:17:49:238,0.7139,-0.0945,-0.2272,0.744
18:17:49:239,0.7437,-0.0860,-0.2452,0.777
18:17:49:241,0.7723,-0.0733,-0.2679,0.810
18:17:49:243,0.8011,-0.0562,-0.2926,0.845
18:17:49:246,0.8160,-0.0459,-0.3051,0.863
18:17:49:248,0.8468,-0.0237,-0.3298,0.901
18:17:49:250,0.8785,-0.0002,-0.3542,0.940
18:17:49:251,0.9108,0.0237,-0.3781,0.980
18:17:49:254,0.9440,0.0464,-0.4009,1.021
18:17:49:255,0.9770,0.0682,-0.4219,1.062
18:17:49:257,1.0109,0.0909,-0.4421,1.104
18:17:49:259,1.0466,0.1119,-0.4614,1.146
18:17:49:261,1.0850,0.1312,-0.4790,1.191
18:17:49:264,1.1233,0.1490,-0.4949,1.235
18:17:49:266,1.1612,0.1652,-0.5088,1.277
18:17:49:267,1.1988,0.1783,-0.5201,1.318
18:17:49:269,1.2347,0.1876,-0.5269,1.355
18:17:49:271,1.2697,0.1930,-0.5298,1.388
18:17:49:274,1.3066,0.1947,-0.5303,1.423
18:17:49:275,1.3444,0.1930,-0.5294,1.457
18:17:49:279,1.3835,0.1886,-0.5279,1.492
18:17:49:280,1.4265,0.1823,-0.5262,1.530
18:17:49:286,1.4734,0.1752,-0.5235,1.572
18:17:49:287,1.5250,0.1688,-0.5196,1.618
18:17:49:288,1.5821,0.1642,-0.5145,1.670
18:17:49:289,1.6439,0.1610,-0.5074,1.726
18:17:49:290,1.7084,0.1595,-0.4961,1.785
18:17:49:291,1.7732,0.1603,-0.4820,1.843
18:17:49:293,1.8352,0.1610,-0.4668,1.899
18:17:49:295,1.8902,0.1598,-0.4519,1.949
18:17:49:313,1.9369,0.1554,-0.4395,1.991
18:17:49:314,1.9745,0.1473,-0.4299,2.025
18:17:49:316,2.0006,0.1363,-0.4260,2.048
18:17:49:317,2.0116,0.1226,-0.4270,2.058
18:17:49:318,2.0040,0.1075,-0.4309,2.050
18:17:49:319,1.9757,0.0931,-0.4348,2.022
18:17:49:320,1.9271,0.0801,-0.4373,1.975
18:17:49:321,1.8597,0.0706,-0.4377,1.908
18:17:49:322,1.7795,0.0645,-0.4355,1.830
18:17:49:323,1.7360,0.0630,-0.4333,1.787
18:17:49:324,1.6398,0.0630,-0.4265,1.692
18:17:49:325,1.5377,0.0618,-0.4162,1.591
18:17:49:326,1.4431,0.0596,-0.4070,1.497
18:17:49:327,1.3666,0.0606,-0.4016,1.422
18:17:49:327,1.3070,0.0660,-0.3962,1.364
18:17:49:328,1.2469,0.0740,-0.3850,1.304
18:17:49:329,1.1837,0.0826,-0.3701,1.240
18:17:49:332,1.1309,0.0933,-0.3574,1.188
18:17:49:333,1.0906,0.1080,-0.3476,1.148
18:17:49:335,1.0583,0.1253,-0.3388,1.118
18:17:49:337,1.0276,0.1427,-0.3322,1.090
18:17:49:339,0.9953,0.1600,-0.3280,1.062
18:17:49:341,0.9714,0.1781,-0.3280,1.043
18:17:49:343,0.9755,0.1998,-0.3344,1.054
18:17:49:345,1.0095,0.2292,-0.3430,1.095
18:17:49:348,1.0618,0.2653,-0.3444,1.153
18:17:49:350,1.1201,0.3064,-0.3342,1.215
18:17:49:351,1.1849,0.3498,-0.3161,1.284
18:17:49:353,1.2562,0.3924,-0.2985,1.359
18:17:49:355,1.3307,0.4329,-0.2872,1.439
18:17:49:357,1.4070,0.4722,-0.2841,1.522
18:17:49:359,1.4871,0.5113,-0.2909,1.611
18:17:49:361,1.5694,0.5521,-0.3051,1.703
18:17:49:363,1.6488,0.5942,-0.3215,1.794
18:17:49:366,1.7250,0.6372,-0.3378,1.882
18:17:49:368,1.7991,0.6799,-0.3537,1.968
18:17:49:369,1.8689,0.7209,-0.3723,2.050
18:17:49:371,1.9310,0.7578,-0.3938,2.125
18:17:49:373,1.9806,0.7894,-0.4219,2.187
18:17:49:375,2.0136,0.8145,-0.4600,2.233
18:17:49:377,2.0282,0.8304,-0.5076,2.263
18:17:49:379,2.0231,0.8367,-0.5638,2.273
18:17:49:386,1.9950,0.8333,-0.6283,2.264
18:17:49:388,1.9383,0.8204,-0.6965,2.228
18:17:49:390,1.9002,0.8111,-0.7302,2.202
18:17:49:391,1.8115,0.7864,-0.7937,2.139
18:17:49:393,1.7148,0.7534,-0.8504,2.067
18:17:49:394,1.6178,0.7153,-0.8963,1.992
18:17:49:395,1.5264,0.6714,-0.9327,1.918
18:17:49:396,1.4451,0.6218,-0.9610,1.850
18:17:49:397,1.3715,0.5685,-0.9794,1.784
18:17:49:414,1.3063,0.5138,-0.9845,1.718
18:17:49:416,1.2538,0.4581,-0.9833,1.660
18:17:49:418,1.2127,0.4016,-0.9789,1.610
18:17:49:419,1.1778,0.3469,-0.9728,1.566
18:17:49:420,1.1468,0.2946,-0.9637,1.524
18:17:49:420,1.1187,0.2450,-0.9481,1.483
18:17:49:421,1.0923,0.1994,-0.9261,1.441
18:17:49:422,1.0676,0.1576,-0.8978,1.397
18:17:49:423,1.0456,0.1202,-0.8633,1.354
18:17:49:424,1.0261,0.0872,-0.8255,1.311
18:17:49:425,1.0080,0.0599,-0.7827,1.268
18:17:49:426,0.9936,0.0364,-0.7356,1.227
18:17:49:427,0.9858,0.0164,-0.6860,1.191
18:17:49:428,0.9846,0.0005,-0.6369,1.162
18:17:49:429,0.9897,-0.0115,-0.5902,1.142
18:17:49:429,1.0009,-0.0195,-0.5457,1.130
18:17:49:433,1.0136,-0.0244,-0.5039,1.123
18:17:49:434,1.0261,-0.0257,-0.4649,1.118
18:17:49:436,1.0410,-0.0237,-0.4304,1.118
18:17:49:437,1.0610,-0.0181,-0.3999,1.126
18:17:49:439,1.0818,-0.0083,-0.3769,1.139
18:17:49:441,1.1016,0.0027,-0.3605,1.153
18:17:49:443,1.1216,0.0149,-0.3466,1.169
18:17:49:445,1.1414,0.0279,-0.3354,1.185
18:17:49:447,1.1602,0.0415,-0.3266,1.202
18:17:49:450,1.1736,0.0540,-0.3205,1.215
18:17:49:452,1.1824,0.0640,-0.3168,1.223
18:17:49:454,1.1878,0.0730,-0.3158,1.229
18:17:49:455,1.1890,0.0774,-0.3161,1.231
18:17:49:457,1.1883,0.0850,-0.3188,1.231
18:17:49:459,1.1829,0.0919,-0.3229,1.228
18:17:49:461,1.1717,0.0987,-0.3298,1.220
18:17:49:463,1.1561,0.1055,-0.3383,1.208
18:17:49:467,1.1375,0.1119,-0.3459,1.193
18:17:49:469,1.1170,0.1178,-0.3547,1.177
18:17:49:470,1.0960,0.1231,-0.3603,1.159
18:17:49:472,1.0715,0.1280,-0.3696,1.140
18:17:49:473,1.0420,0.1319,-0.3862,1.118
18:17:49:475,1.0131,0.1368,-0.4026,1.098
18:17:49:477,0.9875,0.1419,-0.4143,1.079
18:17:49:479,0.9638,0.1476,-0.4211,1.061
18:17:49:486,0.9398,0.1544,-0.4219,1.041
18:17:49:488,0.9179,0.1605,-0.4165,1.021
18:17:49:490,0.9000,0.1661,-0.4172,1.006
18:17:49:491,0.8837,0.1720,-0.4096,0.990
18:17:49:492,0.8673,0.1788,-0.3977,0.972
18:17:49:493,0.8490,0.1857,-0.3960,0.957
18:17:49:494,0.8272,0.1928,-0.3952,0.939
18:17:49:495,0.8030,0.1994,-0.3884,0.917
18:17:49:497,0.7798,0.2057,-0.3764,0.894
18:17:49:515,0.7588,0.2113,-0.3618,0.871
18:17:49:517,0.7400,0.2177,-0.3461,0.851
18:17:49:518,0.7212,0.2238,-0.3317,0.831
18:17:49:519,0.7024,0.2299,-0.3193,0.812
18:17:49:520,0.6843,0.2358,-0.3080,0.794
18:17:49:522,0.6662,0.2404,-0.2980,0.777
18:17:49:523,0.6477,0.2441,-0.2882,0.759
18:17:49:524,0.6257,0.2477,-0.2728,0.736
18:17:49:525,0.6115,0.2507,-0.2640,0.722
18:17:49:526,0.6000,0.2526,-0.2579,0.712
18:17:49:526,0.5885,0.2533,-0.2523,0.700
18:17:49:527,0.5756,0.2529,-0.2452,0.687
18:17:49:528,0.5607,0.2521,-0.2372,0.672
18:17:49:529,0.5463,0.2519,-0.2311,0.657
18:17:49:530,0.5345,0.2519,-0.2296,0.647
18:17:49:531,0.5294,0.2514,-0.2303,0.643
18:17:49:532,0.5187,0.2499,-0.2323,0.634
18:17:49:533,0.5055,0.2485,-0.2335,0.623
18:17:49:536,0.4908,0.2455,-0.2323,0.610
18:17:49:538,0.4766,0.2421,-0.2293,0.596
18:17:49:538,0.4644,0.2377,-0.2274,0.583
18:17:49:541,0.4549,0.2340,-0.2252,0.573
18:17:49:543,0.4461,0.2296,-0.2215,0.562
18:17:49:545,0.4385,0.2243,-0.2169,0.552
18:17:49:547,0.4317,0.2191,-0.2115,0.542
18:17:49:550,0.4270,0.2143,-0.2061,0.534
18:17:49:553,0.4234,0.2096,-0.1998,0.527
18:17:49:554,0.4207,0.2040,-0.1925,0.519
18:17:49:555,0.4180,0.1976,-0.1832,0.511
18:17:49:556,0.4165,0.1918,-0.1732,0.504
18:17:49:559,0.4163,0.1852,-0.1634,0.498
18:17:49:561,0.4183,0.1798,-0.1529,0.494
18:17:49:563,0.4212,0.1764,-0.1421,0.492
18:17:49:565,0.4246,0.1735,-0.1311,0.491
18:17:49:568,0.4278,0.1708,-0.1204,0.490
18:17:49:570,0.4317,0.1681,-0.1104,0.490
18:17:49:571,0.4371,0.1659,-0.1004,0.492
18:17:49:572,0.4432,0.1642,-0.0925,0.496
18:17:49:575,0.4503,0.1632,-0.0864,0.501
18:17:49:579,0.4576,0.1627,-0.0813,0.507
18:17:49:580,0.4654,0.1622,-0.0779,0.513
18:17:49:581,0.4732,0.1622,-0.0774,0.520
18:17:49:587,0.4808,0.1627,-0.0786,0.527
18:17:49:589,0.4876,0.1637,-0.0808,0.534
18:17:49:590,0.4952,0.1639,-0.0855,0.542
18:17:49:591,0.5030,0.1644,-0.0925,0.550
18:17:49:592,0.5104,0.1661,-0.1021,0.559
18:17:49:593,0.5179,0.1673,-0.1123,0.568
