time,gFx,gFy,gFz,0
22:24:25:741,0.9665,0.1190,0.0990,0.986
22:24:25:742,0.9797,0.1163,0.1002,0.999
22:24:25:743,0.9894,0.1136,0.0983,1.008
22:24:25:745,0.9948,0.1119,0.0931,1.012
22:24:25:747,0.9982,0.1102,0.0851,1.014
22:24:25:749,1.0017,0.1070,0.0741,1.016
22:24:25:750,1.0061,0.1031,0.0609,1.019
22:24:25:754,1.0087,0.0992,0.0477,1.020
22:24:25:755,1.0095,0.0948,0.0343,1.019
22:24:25:756,1.0090,0.0906,0.0203,1.018
22:24:25:761,1.0083,0.0860,0.0091,1.016
22:24:25:762,1.0058,0.0816,0.0005,1.013
22:24:25:763,1.0026,0.0792,-0.0068,1.009
22:24:25:766,0.9985,0.0777,-0.0122,1.005
22:24:25:767,0.9936,0.0762,-0.0146,1.000
22:24:25:769,0.9890,0.0748,-0.0136,0.995
22:24:25:770,0.9855,0.0738,-0.0102,0.991
22:24:25:774,0.9831,0.0733,-0.0063,0.989
22:24:25:775,0.9828,0.0738,-0.0021,0.989
22:24:25:777,0.9824,0.0760,0.0030,0.989
22:24:25:779,0.9826,0.0777,0.0088,0.989
22:24:25:782,0.9836,0.0809,0.0147,0.991
22:24:25:784,0.9850,0.0840,0.0218,0.993
22:24:25:786,0.9863,0.0870,0.0272,0.995
22:24:25:787,0.9870,0.0904,0.0308,0.996
22:24:25:788,0.9875,0.0945,0.0338,0.998
22:24:25:790,0.9877,0.0985,0.0362,0.998
22:24:25:793,0.9885,0.1016,0.0377,1.000
22:24:25:800,0.9892,0.1038,0.0379,1.001
22:24:25:802,0.9894,0.1055,0.0389,1.001
22:24:25:803,0.9894,0.1070,0.0384,1.002
22:24:25:805,0.9882,0.1087,0.0369,1.001
22:24:25:806,0.9875,0.1092,0.0347,1.000
22:24:25:807,0.9877,0.1085,0.0325,1.000
22:24:25:808,0.9885,0.1075,0.0303,1.000
22:24:25:809,0.9894,0.1063,0.0286,1.001
22:24:25:811,0.9897,0.1053,0.0284,1.001
22:24:25:823,0.9899,0.1043,0.0279,1.001
22:24:25:825,0.9907,0.1036,0.0260,1.002
22:24:25:826,0.9909,0.1031,0.0252,1.002
22:24:25:827,0.9902,0.1031,0.0242,1.001
22:24:25:828,0.9894,0.1033,0.0238,1.000
22:24:25:829,0.9897,0.1048,0.0257,1.001
22:24:25:830,0.9914,0.1058,0.0299,1.003
22:24:25:831,0.9936,0.1073,0.0347,1.005
22:24:25:832,0.9963,0.1090,0.0391,1.009
22:24:25:833,0.9982,0.1119,0.0428,1.011
22:24:25:834,0.9992,0.1148,0.0457,1.013
22:24:25:835,1.0004,0.1168,0.0462,1.014
22:24:25:838,1.0014,0.1175,0.0443,1.015
22:24:25:839,1.0031,0.1168,0.0423,1.017
22:24:25:840,1.0056,0.1158,0.0409,1.019
22:24:25:842,1.0068,0.1143,0.0399,1.020
22:24:25:846,1.0078,0.1124,0.0377,1.020
22:24:25:848,1.0085,0.1097,0.0345,1.021
22:24:25:850,1.0085,0.1065,0.0306,1.020
22:24:25:850,1.0080,0.1038,0.0274,1.019
22:24:25:853,1.0065,0.1002,0.0240,1.017
22:24:25:854,1.0043,0.0960,0.0213,1.014
22:24:25:856,1.0026,0.0928,0.0189,1.012
22:24:25:858,1.0017,0.0904,0.0174,1.010
22:24:25:860,1.0012,0.0875,0.0174,1.009
22:24:25:863,1.0012,0.0850,0.0176,1.009
22:24:25:865,1.0012,0.0831,0.0201,1.009
22:24:25:867,1.0012,0.0826,0.0238,1.009
22:24:25:870,1.0014,0.0836,0.0277,1.009
22:24:25:871,1.0014,0.0862,0.0338,1.010
22:24:25:872,1.0004,0.0882,0.0411,1.010
22:24:25:874,0.9990,0.0911,0.0494,1.009
22:24:25:877,0.9975,0.0963,0.0570,1.009
22:24:25:881,0.9953,0.1007,0.0638,1.008
22:24:25:882,0.9931,0.1055,0.0716,1.007
22:24:25:883,0.9902,0.1107,0.0787,1.006
22:24:25:884,0.9872,0.1156,0.0848,1.004
22:24:25:888,0.9843,0.1207,0.0907,1.003
22:24:25:890,0.9814,0.1258,0.0966,1.002
22:24:25:891,0.9780,0.1305,0.1007,1.000
22:24:25:894,0.9748,0.1336,0.1036,0.998
22:24:25:896,0.9723,0.1361,0.1054,0.996
22:24:25:897,0.9711,0.1383,0.1054,0.995
22:24:25:905,0.9706,0.1395,0.1036,0.995
22:24:25:907,0.9699,0.1419,0.1012,0.994
22:24:25:909,0.9689,0.1437,0.0980,0.993
22:24:25:910,0.9687,0.1446,0.0944,0.993
22:24:25:912,0.9694,0.1446,0.0902,0.993
22:24:25:914,0.9697,0.1451,0.0875,0.993
22:24:25:916,0.9699,0.1459,0.0819,0.993
22:24:25:917,0.9719,0.1459,0.0760,0.994
22:24:25:918,0.9733,0.1451,0.0702,0.995
22:24:25:921,0.9750,0.1449,0.0643,0.996
22:24:25:922,0.9784,0.1439,0.0592,0.999
22:24:25:923,0.9811,0.1427,0.0540,1.001
22:24:25:925,0.9841,0.1417,0.0504,1.003
22:24:25:926,0.9877,0.1402,0.0470,1.006
22:24:25:926,0.9899,0.1388,0.0433,1.008
22:24:25:929,0.9929,0.1361,0.0423,1.010
22:24:25:930,0.9960,0.1341,0.0426,1.013
22:24:25:932,0.9977,0.1324,0.0438,1.014
22:24:25:934,0.9995,0.1307,0.0450,1.016
22:24:25:936,1.0017,0.1285,0.0467,1.018
22:24:25:938,1.0036,0.1251,0.0494,1.019
22:24:25:940,1.0051,0.1224,0.0514,1.020
22:24:25:942,1.0065,0.1202,0.0536,1.021
22:24:25:944,1.0073,0.1182,0.0558,1.022
22:24:25:947,1.0073,0.1163,0.0582,1.022
22:24:25:948,1.0056,0.1146,0.0604,1.020
22:24:25:950,1.0034,0.1121,0.0626,1.018
22:24:25:952,1.0012,0.1102,0.0646,1.015
22:24:25:954,0.9995,0.1094,0.0658,1.014
22:24:25:956,0.9982,0.1094,0.0665,1.013
22:24:25:958,0.9987,0.1087,0.0663,1.013
22:24:25:960,0.9987,0.1075,0.0653,1.013
22:24:25:962,0.9965,0.1077,0.0638,1.010
22:24:25:964,0.9912,0.1087,0.0624,1.005
22:24:25:966,0.9858,0.1104,0.0631,1.000
22:24:25:968,0.9819,0.1141,0.0643,0.997
22:24:25:970,0.9792,0.1180,0.0653,0.995
22:24:25:972,0.9767,0.1224,0.0672,0.994
22:24:25:974,0.9738,0.1275,0.0697,0.992
22:24:25:976,0.9699,0.1322,0.0711,0.989
22:24:25:978,0.9650,0.1346,0.0721,0.985
22:24:25:981,0.9601,0.1351,0.0719,0.980
22:24:25:982,0.9582,0.1341,0.0716,0.978
22:24:25:985,0.9599,0.1324,0.0721,0.979
22:24:25:986,0.9640,0.1307,0.0741,0.983
22:24:25:988,0.9689,0.1290,0.0768,0.988
22:24:25:990,0.9738,0.1268,0.0790,0.993
22:24:25:993,0.9782,0.1244,0.0802,0.997
22:24:25:995,0.9811,0.1222,0.0807,0.999
22:24:26:000,0.9833,0.1204,0.0814,1.001
22:24:26:002,0.9850,0.1195,0.0817,1.003
22:24:26:003,0.9860,0.1182,0.0812,1.003
22:24:26:004,0.9872,0.1173,0.0790,1.004
22:24:26:009,0.9882,0.1165,0.0760,1.005
22:24:26:011,0.9897,0.1168,0.0726,1.006
22:24:26:012,0.9912,0.1173,0.0672,1.007
22:24:26:013,0.9924,0.1163,0.0604,1.007
22:24:26:014,0.9941,0.1153,0.0536,1.008
22:24:26:015,0.9970,0.1156,0.0467,1.011
22:24:26:016,1.0017,0.1160,0.0396,1.015
22:24:26:024,1.0053,0.1158,0.0338,1.018
22:24:26:025,1.0065,0.1148,0.0281,1.019
22:24:26:026,1.0065,0.1146,0.0255,1.019
22:24:26:027,1.0058,0.1143,0.0235,1.018
22:24:26:028,1.0043,0.1134,0.0225,1.016
22:24:26:029,1.0031,0.1121,0.0225,1.015
22:24:26:031,1.0014,0.1112,0.0240,1.013
22:24:26:033,0.9995,0.1099,0.0260,1.011
22:24:26:035,0.9970,0.1092,0.0289,1.009
22:24:26:036,0.9941,0.1087,0.0328,1.006
22:24:26:038,0.9916,0.1080,0.0360,1.004
22:24:26:040,0.9894,0.1080,0.0377,1.002
22:24:26:042,0.9868,0.1087,0.0411,0.999
22:24:26:044,0.9853,0.1097,0.0462,0.998
22:24:26:047,0.9841,0.1109,0.0509,0.998
22:24:26:050,0.9833,0.1116,0.0545,0.997
22:24:26:051,0.9833,0.1121,0.0577,0.998
22:24:26:052,0.9843,0.1143,0.0609,0.999
22:24:26:054,0.9855,0.1173,0.0631,1.001
22:24:26:056,0.9868,0.1190,0.0641,1.003
22:24:26:058,0.9877,0.1187,0.0653,1.004
22:24:26:060,0.9875,0.1187,0.0655,1.003
22:24:26:064,0.9870,0.1192,0.0650,1.003
22:24:26:065,0.9872,0.1200,0.0641,1.003
22:24:26:066,0.9870,0.1197,0.0626,1.003
22:24:26:068,0.9855,0.1200,0.0594,1.001
22:24:26:070,0.9833,0.1202,0.0558,0.999
22:24:26:072,0.9821,0.1202,0.0533,0.997
22:24:26:074,0.9821,0.1197,0.0509,0.997
22:24:26:076,0.9821,0.1192,0.0477,0.997
22:24:26:078,0.9826,0.1187,0.0450,0.997
22:24:26:080,0.9836,0.1192,0.0426,0.998
22:24:26:082,0.9843,0.1200,0.0399,0.999
22:24:26:084,0.9848,0.1197,0.0377,0.999
22:24:26:086,0.9855,0.1190,0.0365,1.000
22:24:26:088,0.9870,0.1185,0.0360,1.001
22:24:26:090,0.9890,0.1185,0.0362,1.003
22:24:26:093,0.9912,0.1182,0.0377,1.005
22:24:26:094,0.9929,0.1185,0.0391,1.007
22:24:26:097,0.9943,0.1178,0.0411,1.008
22:24:26:098,0.9958,0.1170,0.0438,1.010
22:24:26:100,0.9980,0.1163,0.0462,1.012
22:24:26:102,0.9992,0.1160,0.0489,1.013
22:24:26:104,0.9999,0.1158,0.0516,1.014
22:24:26:106,1.0004,0.1156,0.0543,1.015
22:24:26:108,1.0026,0.1158,0.0560,1.017
22:24:26:110,1.0056,0.1153,0.0562,1.020
22:24:26:117,1.0046,0.1148,0.0558,1.019
22:24:26:119,1.0019,0.1146,0.0548,1.016
22:24:26:120,1.0004,0.1151,0.0545,1.015
22:24:26:121,1.0007,0.1158,0.0553,1.015
22:24:26:124,1.0014,0.1173,0.0577,1.016
22:24:26:125,1.0014,0.1197,0.0609,1.017
22:24:26:126,1.0007,0.1224,0.0633,1.017
22:24:26:126,0.9987,0.1251,0.0643,1.015
22:24:26:128,0.9958,0.1270,0.0641,1.013
22:24:26:136,0.9921,0.1285,0.0621,1.009
22:24:26:138,0.9892,0.1278,0.0599,1.006
22:24:26:139,0.9868,0.1268,0.0567,1.003
22:24:26:139,0.9855,0.1261,0.0543,1.002
22:24:26:140,0.9855,0.1256,0.0531,1.002
22:24:26:141,0.9850,0.1253,0.0509,1.001
22:24:26:142,0.9848,0.1239,0.0489,1.000
22:24:26:144,0.9828,0.1222,0.0482,0.998
22:24:26:147,0.9804,0.1214,0.0477,0.996
22:24:26:149,0.9780,0.1217,0.0474,0.993
22:24:26:150,0.9760,0.1214,0.0477,0.991
22:24:26:152,0.9755,0.1214,0.0484,0.991
22:24:26:154,0.9750,0.1219,0.0492,0.990
22:24:26:156,0.9753,0.1222,0.0504,0.991
22:24:26:158,0.9758,0.1222,0.0521,0.991
22:24:26:160,0.9765,0.1224,0.0543,0.992
22:24:26:164,0.9787,0.1234,0.0570,0.995
22:24:26:166,0.9809,0.1246,0.0592,0.997
22:24:26:167,0.9824,0.1258,0.0606,0.999
22:24:26:168,0.9828,0.1268,0.0626,1.000
22:24:26:170,0.9831,0.1270,0.0638,1.000
22:24:26:172,0.9838,0.1278,0.0646,1.001
22:24:26:174,0.9846,0.1297,0.0646,1.002
22:24:26:176,0.9850,0.1312,0.0650,1.003
22:24:26:178,0.9855,0.1314,0.0650,1.004
22:24:26:181,0.9865,0.1314,0.0646,1.005
22:24:26:183,0.9885,0.1319,0.0636,1.007
22:24:26:184,0.9890,0.1309,0.0633,1.007
22:24:26:186,0.9899,0.1307,0.0626,1.008
22:24:26:188,0.9912,0.1305,0.0609,1.009
22:24:26:190,0.9919,0.1297,0.0587,1.009
22:24:26:192,0.9921,0.1287,0.0558,1.009
22:24:26:194,0.9926,0.1273,0.0533,1.009
22:24:26:202,0.9931,0.1266,0.0521,1.009
22:24:26:204,0.9929,0.1256,0.0511,1.009
22:24:26:206,0.9921,0.1246,0.0496,1.008
22:24:26:207,0.9916,0.1236,0.0457,1.007
22:24:26:208,0.9916,0.1226,0.0428,1.007
22:24:26:212,0.9914,0.1219,0.0426,1.006
22:24:26:213,0.9904,0.1214,0.0426,1.005
22:24:26:215,0.9897,0.1212,0.0423,1.004
22:24:26:217,0.9892,0.1204,0.0411,1.004
22:24:26:218,0.9885,0.1197,0.0404,1.003
22:24:26:219,0.9882,0.1187,0.0409,1.002
22:24:26:220,0.9882,0.1180,0.0416,1.002
22:24:26:221,0.9880,0.1175,0.0416,1.002
22:24:26:225,0.9885,0.1175,0.0416,1.002
22:24:26:227,0.9877,0.1173,0.0418,1.002
22:24:26:228,0.9868,0.1175,0.0426,1.001
22:24:26:229,0.9872,0.1175,0.0438,1.001
22:24:26:230,0.9877,0.1160,0.0445,1.002
22:24:26:235,0.9877,0.1148,0.0453,1.002
22:24:26:237,0.9870,0.1146,0.0460,1.001
22:24:26:238,0.9868,0.1153,0.0474,1.001
22:24:26:239,0.9868,0.1156,0.0494,1.001
22:24:26:240,0.9870,0.1156,0.0509,1.001
22:24:26:242,0.9877,0.1153,0.0518,1.002
22:24:26:244,0.9880,0.1156,0.0533,1.002
22:24:26:248,0.9885,0.1156,0.0548,1.003
22:24:26:250,0.9892,0.1151,0.0560,1.004
22:24:26:251,0.9897,0.1153,0.0572,1.004
22:24:26:252,0.9899,0.1158,0.0592,1.005
22:24:26:254,0.9907,0.1156,0.0594,1.006
22:24:26:256,0.9904,0.1160,0.0594,1.005
22:24:26:258,0.9909,0.1165,0.0592,1.006
22:24:26:260,0.9919,0.1170,0.0594,1.007
22:24:26:262,0.9921,0.1175,0.0587,1.007
22:24:26:265,0.9921,0.1175,0.0575,1.007
22:24:26:266,0.9916,0.1182,0.0560,1.007
22:24:26:268,0.9914,0.1187,0.0550,1.006
22:24:26:270,0.9912,0.1192,0.0543,1.006
22:24:26:272,0.9914,0.1192,0.0528,1.006
22:24:26:274,0.9921,0.1197,0.0511,1.007
22:24:26:276,0.9919,0.1209,0.0494,1.007
22:24:26:278,0.9919,0.1214,0.0474,1.007
22:24:26:282,0.9919,0.1212,0.0462,1.007
22:24:26:283,0.9921,0.1214,0.0448,1.007
22:24:26:285,0.9912,0.1222,0.0435,1.006
22:24:26:286,0.9897,0.1219,0.0426,1.004
22:24:26:288,0.9887,0.1212,0.0423,1.003
22:24:26:290,0.9892,0.1214,0.0431,1.004
22:24:26:292,0.9897,0.1214,0.0431,1.004
22:24:26:294,0.9894,0.1217,0.0431,1.004
22:24:26:297,0.9887,0.1229,0.0443,1.004
22:24:26:300,0.9880,0.1229,0.0455,1.003
22:24:26:301,0.9887,0.1222,0.0460,1.004
22:24:26:304,0.9899,0.1219,0.0467,1.005
22:24:26:306,0.9904,0.1219,0.0467,1.005
22:24:26:307,0.9892,0.1222,0.0472,1.004
22:24:26:310,0.9887,0.1224,0.0487,1.004
22:24:26:311,0.9892,0.1229,0.0509,1.005
22:24:26:313,0.9899,0.1224,0.0528,1.005
22:24:26:316,0.9902,0.1226,0.0543,1.006
22:24:26:317,0.9897,0.1229,0.0550,1.005
22:24:26:325,0.9887,0.1236,0.0555,1.005
22:24:26:327,0.9882,0.1248,0.0562,1.004
22:24:26:328,0.9885,0.1248,0.0567,1.005
22:24:26:329,0.9877,0.1253,0.0570,1.004
22:24:26:331,0.9882,0.1256,0.0562,1.005
22:24:26:333,0.9892,0.1256,0.0545,1.005
22:24:26:337,0.9899,0.1246,0.0533,1.006
22:24:26:338,0.9907,0.1239,0.0521,1.006
22:24:26:339,0.9899,0.1239,0.0501,1.006
22:24:26:340,0.9902,0.1241,0.0489,1.006
22:24:26:341,0.9902,0.1244,0.0479,1.006
22:24:26:342,0.9897,0.1244,0.0467,1.005
22:24:26:343,0.9904,0.1234,0.0457,1.006
22:24:26:344,0.9902,0.1234,0.0457,1.005
22:24:26:356,0.9885,0.1231,0.0457,1.004
22:24:26:358,0.9877,0.1217,0.0457,1.003
22:24:26:360,0.9875,0.1204,0.0472,1.002
22:24:26:361,0.9882,0.1200,0.0489,1.003
22:24:26:362,0.9877,0.1195,0.0492,1.003
22:24:26:364,0.9872,0.1192,0.0496,1.002
22:24:26:365,0.9875,0.1185,0.0504,1.002
22:24:26:366,0.9880,0.1182,0.0516,1.003
22:24:26:367,0.9885,0.1182,0.0531,1.003
22:24:26:367,0.9885,0.1185,0.0543,1.003
22:24:26:368,0.9885,0.1192,0.0550,1.004
22:24:26:369,0.9882,0.1197,0.0560,1.004
22:24:26:369,0.9875,0.1197,0.0567,1.003
22:24:26:372,0.9865,0.1197,0.0570,1.002
22:24:26:374,0.9865,0.1200,0.0572,1.002
22:24:26:376,0.9868,0.1204,0.0565,1.002
22:24:26:378,0.9875,0.1212,0.0555,1.003
22:24:26:380,0.9875,0.1217,0.0548,1.003
22:24:26:384,0.9868,0.1222,0.0540,1.002
22:24:26:386,0.9863,0.1226,0.0521,1.002
22:24:26:387,0.9868,0.1224,0.0504,1.002
22:24:26:388,0.9868,0.1224,0.0501,1.002
22:24:26:390,0.9868,0.1229,0.0482,1.002
22:24:26:391,0.9863,0.1229,0.0465,1.002
22:24:26:394,0.9868,0.1231,0.0462,1.002
22:24:26:395,0.9882,0.1226,0.0453,1.003
22:24:26:401,0.9897,0.1219,0.0440,1.005
22:24:26:402,0.9904,0.1209,0.0438,1.005
22:24:26:403,0.9904,0.1202,0.0433,1.005
22:24:26:404,0.9902,0.1202,0.0438,1.005
22:24:26:405,0.9904,0.1202,0.0443,1.005
22:24:26:407,0.9899,0.1200,0.0445,1.004
22:24:26:409,0.9902,0.1195,0.0450,1.005
22:24:26:411,0.9907,0.1192,0.0453,1.005
22:24:26:418,0.9904,0.1195,0.0457,1.005
22:24:26:419,0.9904,0.1200,0.0467,1.005
22:24:26:420,0.9904,0.1209,0.0482,1.005
22:24:26:421,0.9904,0.1209,0.0492,1.005
22:24:26:422,0.9899,0.1207,0.0506,1.005
22:24:26:424,0.9897,0.1209,0.0514,1.005
22:24:26:426,0.9887,0.1212,0.0514,1.004
22:24:26:427,0.9880,0.1214,0.0516,1.003
22:24:26:430,0.9880,0.1214,0.0526,1.003
22:24:26:433,0.9877,0.1212,0.0531,1.003
22:24:26:435,0.9872,0.1224,0.0538,1.003
22:24:26:436,0.9882,0.1224,0.0540,1.004
22:24:26:437,0.9887,0.1222,0.0543,1.004
22:24:26:440,0.9892,0.1222,0.0540,1.005
22:24:26:441,0.9887,0.1219,0.0540,1.004
22:24:26:443,0.9880,0.1217,0.0545,1.004
22:24:26:446,0.9877,0.1217,0.0558,1.003
22:24:26:448,0.9882,0.1222,0.0555,1.004
22:24:26:450,0.9894,0.1224,0.0553,1.005
22:24:26:451,0.9894,0.1231,0.0540,1.005
22:24:26:454,0.9892,0.1234,0.0531,1.005
22:24:26:456,0.9890,0.1231,0.0531,1.005
22:24:26:457,0.9892,0.1236,0.0531,1.005
22:24:26:459,0.9897,0.1241,0.0536,1.006
22:24:26:461,0.9894,0.1239,0.0550,1.005
22:24:26:464,0.9899,0.1244,0.0553,1.006
22:24:26:466,0.9897,0.1246,0.0553,1.006
22:24:26:467,0.9890,0.1248,0.0555,1.005
22:24:26:469,0.9885,0.1251,0.0553,1.005
22:24:26:471,0.9880,0.1253,0.0543,1.004
22:24:26:473,0.9870,0.1253,0.0545,1.003
22:24:26:475,0.9868,0.1253,0.0550,1.003
22:24:26:477,0.9863,0.1251,0.0553,1.003
22:24:26:479,0.9858,0.1248,0.0555,1.002
22:24:26:481,0.9848,0.1244,0.0560,1.001
22:24:26:483,0.9848,0.1241,0.0555,1.001
22:24:26:486,0.9841,0.1236,0.0562,1.000
22:24:26:487,0.9826,0.1231,0.0567,0.999
22:24:26:489,0.9809,0.1236,0.0567,0.997
22:24:26:491,0.9799,0.1234,0.0560,0.996
22:24:26:493,0.9802,0.1239,0.0560,0.996
22:24:26:495,0.9799,0.1236,0.0562,0.996
22:24:26:499,0.9789,0.1222,0.0567,0.995
22:24:26:500,0.9794,0.1214,0.0565,0.995
22:24:26:501,0.9806,0.1214,0.0553,0.996
22:24:26:503,0.9814,0.1217,0.0543,0.997
22:24:26:505,0.9816,0.1217,0.0543,0.997
22:24:26:507,0.9824,0.1212,0.0545,0.998
22:24:26:509,0.9819,0.1202,0.0538,0.997
22:24:26:511,0.9816,0.1197,0.0538,0.997
22:24:26:513,0.9819,0.1204,0.0538,0.997
22:24:26:519,0.9828,0.1207,0.0536,0.998
22:24:26:521,0.9848,0.1204,0.0523,1.000
22:24:26:522,0.9870,0.1197,0.0506,1.002
22:24:26:523,0.9872,0.1195,0.0489,1.002
22:24:26:524,0.9858,0.1195,0.0477,1.001
22:24:26:525,0.9850,0.1195,0.0462,1.000
22:24:26:527,0.9875,0.1202,0.0462,1.002
22:24:26:529,0.9907,0.1209,0.0487,1.006
22:24:26:536,0.9924,0.1226,0.0506,1.008
22:24:26:538,0.9929,0.1244,0.0526,1.009
22:24:26:539,0.9919,0.1261,0.0538,1.008
22:24:26:540,0.9899,0.1275,0.0536,1.006
22:24:26:541,0.9897,0.1278,0.0531,1.006
22:24:26:541,0.9890,0.1273,0.0514,1.005
22:24:26:544,0.9892,0.1261,0.0501,1.005
22:24:26:546,0.9909,0.1248,0.0482,1.007
22:24:26:547,0.9929,0.1236,0.0460,1.008
22:24:26:550,0.9941,0.1226,0.0433,1.009
22:24:26:552,0.9941,0.1224,0.0421,1.009
22:24:26:553,0.9943,0.1222,0.0409,1.009
22:24:26:555,0.9933,0.1214,0.0391,1.008
22:24:26:557,0.9916,0.1204,0.0382,1.006
22:24:26:559,0.9907,0.1192,0.0377,1.005
22:24:26:561,0.9894,0.1185,0.0382,1.003
22:24:26:564,0.9894,0.1175,0.0384,1.003
22:24:26:565,0.9899,0.1165,0.0389,1.004
22:24:26:569,0.9904,0.1158,0.0396,1.004
22:24:26:570,0.9912,0.1160,0.0404,1.005
22:24:26:571,0.9916,0.1163,0.0418,1.005
22:24:26:573,0.9909,0.1158,0.0438,1.005
22:24:26:575,0.9907,0.1160,0.0455,1.005
22:24:26:577,0.9912,0.1158,0.0472,1.005
22:24:26:579,0.9907,0.1160,0.0492,1.005
22:24:26:582,0.9897,0.1165,0.0511,1.004
22:24:26:584,0.9894,0.1173,0.0523,1.004
22:24:26:585,0.9897,0.1187,0.0540,1.005
22:24:26:587,0.9894,0.1200,0.0560,1.005
22:24:26:590,0.9887,0.1209,0.0570,1.004
22:24:26:591,0.9885,0.1212,0.0582,1.004
22:24:26:594,0.9887,0.1224,0.0584,1.005
22:24:26:595,0.9890,0.1239,0.0582,1.005
22:24:26:598,0.9894,0.1246,0.0577,1.006
22:24:26:606,0.9890,0.1251,0.0570,1.005
22:24:26:609,0.9877,0.1248,0.0562,1.004
22:24:26:611,0.9877,0.1256,0.0550,1.004
22:24:26:612,0.9877,0.1261,0.0545,1.004
22:24:26:614,0.9887,0.1266,0.0538,1.005
22:24:26:616,0.9894,0.1268,0.0533,1.006
22:24:26:618,0.9899,0.1268,0.0516,1.006
22:24:26:619,0.9902,0.1270,0.0496,1.006
22:24:26:621,0.9909,0.1273,0.0482,1.007
22:24:26:622,0.9916,0.1268,0.0470,1.008
22:24:26:623,0.9919,0.1268,0.0465,1.008
22:24:26:625,0.9912,0.1268,0.0460,1.007
22:24:26:626,0.9904,0.1273,0.0450,1.006
22:24:26:632,0.9902,0.1275,0.0443,1.006
22:24:26:634,0.9890,0.1273,0.0450,1.005
22:24:26:636,0.9875,0.1268,0.0453,1.003
22:24:26:638,0.9868,0.1258,0.0455,1.002
22:24:26:639,0.9860,0.1253,0.0460,1.002
22:24:26:641,0.9858,0.1251,0.0462,1.001
22:24:26:642,0.9855,0.1246,0.0474,1.001
22:24:26:643,0.9850,0.1246,0.0482,1.001
22:24:26:645,0.9850,0.1241,0.0496,1.001
22:24:26:646,0.9855,0.1244,0.0516,1.001
22:24:26:647,0.9863,0.1246,0.0528,1.002
22:24:26:649,0.9870,0.1246,0.0536,1.003
22:24:26:650,0.9877,0.1253,0.0543,1.004
22:24:26:653,0.9882,0.1256,0.0555,1.005
22:24:26:655,0.9890,0.1253,0.0560,1.005
22:24:26:657,0.9894,0.1253,0.0562,1.006
22:24:26:658,0.9887,0.1241,0.0570,1.005
22:24:26:660,0.9877,0.1244,0.0567,1.004
22:24:26:661,0.9868,0.1248,0.0558,1.003
22:24:26:666,0.9858,0.1248,0.0548,1.002
22:24:26:667,0.9850,0.1251,0.0531,1.001
22:24:26:669,0.9846,0.1251,0.0509,1.001
22:24:26:669,0.9848,0.1241,0.0487,1.000
22:24:26:671,0.9863,0.1236,0.0474,1.002
22:24:26:673,0.9870,0.1234,0.0455,1.002
22:24:26:675,0.9872,0.1226,0.0433,1.002
22:24:26:676,0.9880,0.1224,0.0411,1.003
22:24:26:678,0.9890,0.1209,0.0396,1.003
22:24:26:680,0.9887,0.1190,0.0384,1.003
22:24:26:683,0.9877,0.1182,0.0377,1.002
22:24:26:685,0.9877,0.1178,0.0377,1.002
22:24:26:687,0.9890,0.1170,0.0382,1.003
22:24:26:689,0.9902,0.1170,0.0399,1.004
22:24:26:691,0.9909,0.1173,0.0409,1.005
22:24:26:693,0.9909,0.1175,0.0413,1.005
22:24:26:695,0.9912,0.1185,0.0426,1.005
22:24:26:697,0.9919,0.1190,0.0440,1.006
22:24:26:703,0.9929,0.1190,0.0453,1.007
22:24:26:705,0.9931,0.1187,0.0465,1.008
22:24:26:706,0.9933,0.1190,0.0484,1.008
22:24:26:707,0.9933,0.1197,0.0499,1.008
22:24:26:708,0.9936,0.1202,0.0506,1.009
22:24:26:709,0.9948,0.1204,0.0504,1.010
22:24:26:711,0.9980,0.1207,0.0511,1.013
22:24:26:713,1.0007,0.1207,0.0511,1.016
22:24:26:724,1.0004,0.1209,0.0492,1.015
22:24:26:725,0.9977,0.1217,0.0470,1.013
22:24:26:726,0.9960,0.1224,0.0462,1.011
22:24:26:727,0.9980,0.1231,0.0482,1.013
22:24:26:727,1.0012,0.1241,0.0518,1.017
22:24:26:728,1.0026,0.1258,0.0555,1.019
22:24:26:729,1.0021,0.1275,0.0582,1.019
22:24:26:730,0.9999,0.1302,0.0597,1.017
22:24:26:731,0.9970,0.1322,0.0602,1.015
22:24:26:733,0.9946,0.1336,0.0592,1.012
22:24:26:736,0.9914,0.1344,0.0580,1.009
22:24:26:737,0.9880,0.1339,0.0567,1.006
22:24:26:739,0.9858,0.1329,0.0543,1.003
22:24:26:741,0.9855,0.1317,0.0506,1.003
22:24:26:743,0.9868,0.1300,0.0474,1.003
22:24:26:746,0.9877,0.1283,0.0440,1.004
22:24:26:747,0.9885,0.1268,0.0396,1.004
22:24:26:751,0.9885,0.1248,0.0347,1.003
22:24:26:753,0.9877,0.1222,0.0306,1.002
22:24:26:754,0.9868,0.1197,0.0264,1.000
22:24:26:756,0.9850,0.1168,0.0238,0.998
22:24:26:757,0.9843,0.1134,0.0220,0.997
22:24:26:759,0.9841,0.1112,0.0206,0.996
22:24:26:761,0.9846,0.1097,0.0194,0.996
22:24:26:763,0.9850,0.1077,0.0198,0.996
22:24:26:765,0.9850,0.1055,0.0211,0.996
22:24:26:768,0.9850,0.1046,0.0240,0.996
22:24:26:770,0.9850,0.1041,0.0279,0.996
