time,gFx,gFy,gFz,0
22:25:29:995,0.9838,0.1173,-0.0569,0.997
22:25:29:997,0.9846,0.1178,-0.0566,0.998
22:25:29:998,0.9855,0.1182,-0.0566,0.999
22:25:30:000,0.9870,0.1185,-0.0578,1.000
22:25:30:004,0.9887,0.1202,-0.0591,1.002
22:25:30:005,0.9897,0.1217,-0.0598,1.003
22:25:30:007,0.9907,0.1229,-0.0603,1.005
22:25:30:009,0.9919,0.1236,-0.0610,1.006
22:25:30:012,0.9929,0.1236,-0.0615,1.007
22:25:30:013,0.9933,0.1239,-0.0632,1.008
22:25:30:015,0.9936,0.1251,-0.0652,1.008
22:25:30:017,0.9936,0.1258,-0.0669,1.008
22:25:30:018,0.9933,0.1256,-0.0681,1.008
22:25:30:021,0.9936,0.1256,-0.0686,1.008
22:25:30:023,0.9933,0.1248,-0.0691,1.008
22:25:30:025,0.9926,0.1244,-0.0701,1.007
22:25:30:027,0.9919,0.1236,-0.0703,1.006
22:25:30:029,0.9907,0.1239,-0.0696,1.005
22:25:30:030,0.9902,0.1239,-0.0688,1.005
22:25:30:033,0.9904,0.1224,-0.0681,1.005
22:25:30:035,0.9914,0.1207,-0.0679,1.005
22:25:30:037,0.9916,0.1185,-0.0669,1.005
22:25:30:038,0.9904,0.1178,-0.0659,1.004
22:25:30:040,0.9894,0.1173,-0.0642,1.003
22:25:30:043,0.9882,0.1163,-0.0630,1.001
22:25:30:049,0.9870,0.1158,-0.0630,1.000
22:25:30:051,0.9858,0.1158,-0.0625,0.999
22:25:30:052,0.9858,0.1146,-0.0618,0.998
22:25:30:053,0.9860,0.1131,-0.0613,0.998
22:25:30:054,0.9863,0.1134,-0.0615,0.999
22:25:30:054,0.9872,0.1141,-0.0618,1.000
22:25:30:057,0.9877,0.1131,-0.0622,1.000
22:25:30:058,0.9877,0.1116,-0.0622,1.000
22:25:30:067,0.9872,0.1114,-0.0625,0.999
22:25:30:069,0.9868,0.1119,-0.0627,0.999
22:25:30:070,0.9863,0.1119,-0.0635,0.999
22:25:30:071,0.9858,0.1114,-0.0644,0.998
22:25:30:072,0.9850,0.1107,-0.0654,0.997
22:25:30:072,0.9848,0.1107,-0.0662,0.997
22:25:30:074,0.9855,0.1107,-0.0659,0.998
22:25:30:075,0.9858,0.1107,-0.0659,0.998
22:25:30:078,0.9858,0.1109,-0.0659,0.998
22:25:30:080,0.9863,0.1107,-0.0664,0.999
22:25:30:081,0.9870,0.1112,-0.0671,0.999
22:25:30:083,0.9875,0.1119,-0.0674,1.000
22:25:30:085,0.9868,0.1126,-0.0674,0.999
22:25:30:086,0.9860,0.1129,-0.0679,0.999
22:25:30:088,0.9858,0.1124,-0.0681,0.998
22:25:30:091,0.9858,0.1116,-0.0681,0.998
22:25:30:095,0.9863,0.1112,-0.0681,0.999
22:25:30:097,0.9870,0.1114,-0.0684,0.999
22:25:30:098,0.9880,0.1119,-0.0684,1.001
22:25:30:099,0.9887,0.1109,-0.0688,1.001
22:25:30:101,0.9892,0.1107,-0.0696,1.002
22:25:30:103,0.9899,0.1109,-0.0696,1.002
22:25:30:104,0.9907,0.1109,-0.0696,1.003
22:25:30:106,0.9916,0.1114,-0.0688,1.004
22:25:30:108,0.9919,0.1119,-0.0684,1.004
22:25:30:112,0.9926,0.1112,-0.0681,1.005
22:25:30:114,0.9933,0.1109,-0.0679,1.006
22:25:30:115,0.9931,0.1114,-0.0674,1.005
22:25:30:118,0.9921,0.1116,-0.0674,1.005
22:25:30:120,0.9916,0.1119,-0.0674,1.004
22:25:30:121,0.9919,0.1121,-0.0676,1.004
22:25:30:122,0.9926,0.1116,-0.0674,1.005
22:25:30:126,0.9919,0.1116,-0.0676,1.004
22:25:30:127,0.9912,0.1126,-0.0681,1.004
22:25:30:128,0.9909,0.1134,-0.0691,1.004
22:25:30:131,0.9907,0.1138,-0.0693,1.004
22:25:30:133,0.9904,0.1146,-0.0686,1.003
22:25:30:134,0.9899,0.1148,-0.0684,1.003
22:25:30:137,0.9892,0.1151,-0.0684,1.002
22:25:30:139,0.9890,0.1156,-0.0691,1.002
22:25:30:140,0.9890,0.1160,-0.0686,1.002
22:25:30:143,0.9887,0.1163,-0.0681,1.002
22:25:30:151,0.9892,0.1168,-0.0681,1.003
22:25:30:153,0.9894,0.1173,-0.0681,1.003
22:25:30:154,0.9890,0.1180,-0.0674,1.002
22:25:30:155,0.9885,0.1182,-0.0669,1.002
22:25:30:157,0.9885,0.1182,-0.0666,1.002
22:25:30:158,0.9887,0.1178,-0.0657,1.002
22:25:30:159,0.9887,0.1173,-0.0654,1.002
22:25:30:161,0.9892,0.1168,-0.0654,1.002
22:25:30:164,0.9892,0.1173,-0.0659,1.002
22:25:30:165,0.9890,0.1170,-0.0654,1.002
22:25:30:166,0.9887,0.1168,-0.0652,1.002
22:25:30:167,0.9892,0.1160,-0.0652,1.002
22:25:30:171,0.9890,0.1156,-0.0649,1.002
22:25:30:173,0.9887,0.1160,-0.0647,1.002
22:25:30:174,0.9885,0.1165,-0.0649,1.002
22:25:30:176,0.9885,0.1163,-0.0652,1.002
22:25:30:178,0.9887,0.1160,-0.0647,1.002
22:25:30:179,0.9885,0.1163,-0.0654,1.002
22:25:30:180,0.9892,0.1168,-0.0664,1.002
22:25:30:183,0.9897,0.1163,-0.0671,1.003
22:25:30:185,0.9897,0.1165,-0.0666,1.003
22:25:30:187,0.9897,0.1165,-0.0666,1.003
22:25:30:188,0.9892,0.1160,-0.0681,1.002
22:25:30:193,0.9887,0.1158,-0.0686,1.002
22:25:30:195,0.9880,0.1153,-0.0684,1.001
22:25:30:196,0.9875,0.1156,-0.0679,1.001
22:25:30:199,0.9877,0.1156,-0.0676,1.001
22:25:30:201,0.9875,0.1151,-0.0674,1.001
22:25:30:202,0.9868,0.1146,-0.0676,1.000
22:25:30:203,0.9868,0.1141,-0.0679,1.000
22:25:30:205,0.9870,0.1151,-0.0679,1.000
22:25:30:206,0.9872,0.1160,-0.0674,1.000
22:25:30:208,0.9870,0.1163,-0.0676,1.000
22:25:30:210,0.9863,0.1158,-0.0681,0.999
22:25:30:214,0.9865,0.1151,-0.0679,1.000
22:25:30:216,0.9863,0.1148,-0.0674,0.999
22:25:30:218,0.9870,0.1153,-0.0671,1.000
22:25:30:219,0.9875,0.1153,-0.0671,1.001
22:25:30:220,0.9872,0.1151,-0.0674,1.000
22:25:30:222,0.9877,0.1151,-0.0674,1.001
22:25:30:224,0.9880,0.1151,-0.0671,1.001
22:25:30:226,0.9887,0.1156,-0.0671,1.002
22:25:30:228,0.9890,0.1160,-0.0666,1.002
22:25:30:230,0.9887,0.1165,-0.0657,1.002
22:25:30:232,0.9890,0.1170,-0.0659,1.002
22:25:30:234,0.9882,0.1175,-0.0666,1.002
22:25:30:236,0.9872,0.1182,-0.0671,1.001
22:25:30:238,0.9868,0.1185,-0.0664,1.000
22:25:30:239,0.9872,0.1187,-0.0666,1.001
22:25:30:242,0.9882,0.1197,-0.0679,1.002
22:25:30:244,0.9882,0.1209,-0.0684,1.002
22:25:30:248,0.9880,0.1200,-0.0676,1.002
22:25:30:249,0.9877,0.1195,-0.0666,1.001
22:25:30:249,0.9872,0.1200,-0.0664,1.001
22:25:30:251,0.9872,0.1212,-0.0664,1.001
22:25:30:254,0.9870,0.1219,-0.0666,1.001
22:25:30:256,0.9865,0.1217,-0.0666,1.001
22:25:30:258,0.9863,0.1217,-0.0664,1.000
22:25:30:260,0.9865,0.1217,-0.0662,1.001
22:25:30:262,0.9868,0.1217,-0.0666,1.001
22:25:30:265,0.9868,0.1219,-0.0666,1.001
22:25:30:266,0.9860,0.1212,-0.0666,1.000
22:25:30:268,0.9855,0.1209,-0.0664,1.000
22:25:30:270,0.9860,0.1204,-0.0671,1.000
22:25:30:272,0.9860,0.1204,-0.0676,1.000
22:25:30:274,0.9855,0.1207,-0.0679,1.000
22:25:30:276,0.9860,0.1207,-0.0669,1.000
22:25:30:280,0.9863,0.1200,-0.0666,1.000
22:25:30:281,0.9858,0.1195,-0.0666,1.000
22:25:30:283,0.9855,0.1195,-0.0664,0.999
22:25:30:284,0.9860,0.1187,-0.0664,1.000
22:25:30:286,0.9865,0.1182,-0.0664,1.000
22:25:30:288,0.9870,0.1178,-0.0671,1.000
22:25:30:290,0.9865,0.1180,-0.0681,1.000
22:25:30:292,0.9853,0.1182,-0.0684,0.999
22:25:30:294,0.9853,0.1178,-0.0676,0.999
22:25:30:298,0.9870,0.1168,-0.0674,1.000
22:25:30:299,0.9872,0.1163,-0.0676,1.000
22:25:30:300,0.9868,0.1165,-0.0681,1.000
22:25:30:302,0.9868,0.1163,-0.0688,1.000
22:25:30:305,0.9868,0.1158,-0.0688,1.000
22:25:30:306,0.9860,0.1156,-0.0686,0.999
22:25:30:308,0.9858,0.1153,-0.0681,0.999
22:25:30:310,0.9865,0.1148,-0.0679,1.000
22:25:30:313,0.9875,0.1148,-0.0671,1.000
22:25:30:315,0.9875,0.1151,-0.0666,1.000
22:25:30:317,0.9880,0.1151,-0.0669,1.001
22:25:30:318,0.9880,0.1148,-0.0674,1.001
22:25:30:320,0.9880,0.1143,-0.0684,1.001
22:25:30:322,0.9885,0.1146,-0.0688,1.001
22:25:30:324,0.9882,0.1143,-0.0684,1.001
22:25:30:326,0.9875,0.1138,-0.0681,1.000
22:25:30:330,0.9870,0.1143,-0.0686,1.000
22:25:30:331,0.9868,0.1141,-0.0691,1.000
22:25:30:333,0.9875,0.1138,-0.0693,1.000
22:25:30:334,0.9875,0.1136,-0.0691,1.000
22:25:30:336,0.9872,0.1136,-0.0691,1.000
22:25:30:338,0.9875,0.1141,-0.0688,1.000
22:25:30:340,0.9875,0.1146,-0.0686,1.000
22:25:30:342,0.9875,0.1151,-0.0688,1.001
22:25:30:344,0.9880,0.1143,-0.0681,1.001
22:25:30:352,0.9885,0.1131,-0.0676,1.001
22:25:30:353,0.9897,0.1134,-0.0674,1.002
22:25:30:355,0.9904,0.1141,-0.0671,1.003
22:25:30:356,0.9907,0.1151,-0.0669,1.004
22:25:30:357,0.9912,0.1148,-0.0669,1.004
22:25:30:358,0.9907,0.1138,-0.0669,1.003
22:25:30:359,0.9899,0.1138,-0.0676,1.003
22:25:30:360,0.9892,0.1146,-0.0684,1.002
22:25:30:368,0.9887,0.1146,-0.0681,1.002
22:25:30:369,0.9887,0.1146,-0.0674,1.002
22:25:30:370,0.9885,0.1143,-0.0676,1.001
22:25:30:371,0.9885,0.1148,-0.0676,1.001
22:25:30:372,0.9880,0.1143,-0.0681,1.001
22:25:30:373,0.9880,0.1148,-0.0688,1.001
22:25:30:375,0.9882,0.1148,-0.0691,1.001
22:25:30:376,0.9882,0.1148,-0.0688,1.001
22:25:30:379,0.9882,0.1143,-0.0688,1.001
22:25:30:381,0.9877,0.1143,-0.0693,1.001
22:25:30:382,0.9870,0.1148,-0.0703,1.000
22:25:30:383,0.9868,0.1151,-0.0706,1.000
22:25:30:385,0.9868,0.1153,-0.0706,1.000
22:25:30:387,0.9875,0.1153,-0.0715,1.001
22:25:30:390,0.9877,0.1151,-0.0708,1.001
22:25:30:392,0.9875,0.1151,-0.0706,1.001
22:25:30:394,0.9875,0.1153,-0.0706,1.001
22:25:30:397,0.9872,0.1158,-0.0708,1.001
22:25:30:398,0.9870,0.1156,-0.0713,1.000
22:25:30:399,0.9865,0.1151,-0.0713,1.000
22:25:30:402,0.9863,0.1146,-0.0710,0.999
22:25:30:403,0.9855,0.1143,-0.0706,0.999
22:25:30:406,0.9853,0.1136,-0.0698,0.998
22:25:30:407,0.9855,0.1136,-0.0698,0.998
22:25:30:410,0.9860,0.1129,-0.0693,0.999
22:25:30:414,0.9863,0.1126,-0.0688,0.999
22:25:30:415,0.9863,0.1136,-0.0688,0.999
22:25:30:416,0.9860,0.1141,-0.0688,0.999
22:25:30:418,0.9865,0.1138,-0.0686,0.999
22:25:30:420,0.9872,0.1134,-0.0686,1.000
22:25:30:422,0.9885,0.1134,-0.0681,1.001
22:25:30:424,0.9894,0.1136,-0.0681,1.002
22:25:30:425,0.9904,0.1136,-0.0686,1.003
22:25:30:428,0.9907,0.1136,-0.0686,1.003
22:25:30:435,0.9907,0.1138,-0.0688,1.004
22:25:30:437,0.9909,0.1141,-0.0691,1.004
22:25:30:438,0.9902,0.1146,-0.0693,1.003
22:25:30:439,0.9887,0.1146,-0.0698,1.002
22:25:30:441,0.9875,0.1146,-0.0701,1.001
22:25:30:441,0.9870,0.1143,-0.0693,1.000
22:25:30:442,0.9868,0.1143,-0.0688,1.000
22:25:30:443,0.9868,0.1151,-0.0698,1.000
22:25:30:448,0.9863,0.1153,-0.0706,1.000
22:25:30:449,0.9870,0.1153,-0.0698,1.000
22:25:30:450,0.9875,0.1156,-0.0688,1.001
22:25:30:451,0.9877,0.1163,-0.0686,1.001
22:25:30:454,0.9875,0.1165,-0.0691,1.001
22:25:30:455,0.9872,0.1168,-0.0696,1.001
22:25:30:457,0.9875,0.1168,-0.0693,1.001
22:25:30:459,0.9877,0.1165,-0.0691,1.001
22:25:30:464,0.9882,0.1160,-0.0686,1.001
22:25:30:466,0.9890,0.1158,-0.0688,1.002
22:25:30:467,0.9899,0.1156,-0.0688,1.003
22:25:30:468,0.9894,0.1151,-0.0684,1.002
22:25:30:470,0.9892,0.1143,-0.0688,1.002
22:25:30:471,0.9887,0.1141,-0.0686,1.002
22:25:30:474,0.9882,0.1143,-0.0671,1.001
22:25:30:476,0.9872,0.1143,-0.0662,1.000
22:25:30:478,0.9863,0.1143,-0.0662,0.999
22:25:30:481,0.9863,0.1151,-0.0666,0.999
22:25:30:482,0.9855,0.1160,-0.0664,0.999
22:25:30:483,0.9858,0.1165,-0.0662,0.999
22:25:30:485,0.9863,0.1173,-0.0664,1.000
22:25:30:487,0.9860,0.1180,-0.0664,1.000
22:25:30:490,0.9860,0.1182,-0.0657,1.000
22:25:30:491,0.9870,0.1187,-0.0652,1.001
22:25:30:494,0.9877,0.1192,-0.0652,1.001
22:25:30:497,0.9885,0.1197,-0.0657,1.002
22:25:30:499,0.9892,0.1200,-0.0659,1.003
22:25:30:500,0.9902,0.1204,-0.0662,1.004
22:25:30:501,0.9921,0.1202,-0.0666,1.006
22:25:30:503,0.9926,0.1195,-0.0671,1.006
22:25:30:505,0.9926,0.1192,-0.0666,1.006
22:25:30:507,0.9924,0.1195,-0.0671,1.006
22:25:30:510,0.9924,0.1195,-0.0681,1.006
22:25:30:514,0.9926,0.1190,-0.0688,1.006
22:25:30:517,0.9916,0.1182,-0.0688,1.005
22:25:30:519,0.9907,0.1175,-0.0684,1.004
22:25:30:520,0.9899,0.1160,-0.0671,1.003
22:25:30:521,0.9897,0.1153,-0.0662,1.003
22:25:30:522,0.9897,0.1151,-0.0657,1.003
22:25:30:524,0.9897,0.1141,-0.0657,1.002
22:25:30:525,0.9894,0.1131,-0.0647,1.002
22:25:30:528,0.9875,0.1131,-0.0642,1.000
22:25:30:532,0.9865,0.1131,-0.0644,0.999
22:25:30:533,0.9865,0.1131,-0.0642,0.999
22:25:30:535,0.9863,0.1138,-0.0632,0.999
22:25:30:536,0.9860,0.1138,-0.0630,0.999
22:25:30:538,0.9858,0.1136,-0.0632,0.998
22:25:30:539,0.9853,0.1136,-0.0627,0.998
22:25:30:542,0.9846,0.1138,-0.0622,0.997
22:25:30:543,0.9843,0.1143,-0.0625,0.997
22:25:30:550,0.9843,0.1148,-0.0635,0.997
22:25:30:552,0.9836,0.1153,-0.0637,0.997
22:25:30:553,0.9831,0.1160,-0.0630,0.996
22:25:30:554,0.9826,0.1170,-0.0625,0.996
22:25:30:554,0.9824,0.1173,-0.0627,0.996
22:25:30:555,0.9826,0.1190,-0.0635,0.996
22:25:30:557,0.9833,0.1204,-0.0640,0.997
22:25:30:559,0.9843,0.1212,-0.0642,0.998
22:25:30:561,0.9850,0.1219,-0.0644,0.999
22:25:30:565,0.9855,0.1212,-0.0649,0.999
22:25:30:567,0.9858,0.1219,-0.0647,1.000
22:25:30:568,0.9863,0.1229,-0.0649,1.001
22:25:30:569,0.9872,0.1229,-0.0659,1.002
22:25:30:571,0.9875,0.1229,-0.0659,1.002
22:25:30:574,0.9872,0.1231,-0.0659,1.002
22:25:30:575,0.9870,0.1239,-0.0666,1.001
22:25:30:577,0.9875,0.1246,-0.0679,1.002
22:25:30:581,0.9885,0.1246,-0.0686,1.003
22:25:30:583,0.9890,0.1239,-0.0693,1.004
22:25:30:584,0.9899,0.1239,-0.0698,1.005
22:25:30:585,0.9907,0.1236,-0.0703,1.005
22:25:30:587,0.9909,0.1229,-0.0708,1.005
22:25:30:589,0.9899,0.1219,-0.0710,1.004
22:25:30:591,0.9882,0.1209,-0.0708,1.002
22:25:30:593,0.9860,0.1204,-0.0703,1.000
22:25:30:595,0.9838,0.1200,-0.0703,0.998
22:25:30:598,0.9824,0.1195,-0.0706,0.996
22:25:30:600,0.9828,0.1187,-0.0710,0.997
22:25:30:601,0.9860,0.1175,-0.0715,1.000
22:25:30:603,0.9904,0.1175,-0.0727,1.004
22:25:30:605,0.9946,0.1185,-0.0737,1.008
22:25:30:607,0.9975,0.1182,-0.0732,1.011
22:25:30:609,0.9995,0.1180,-0.0720,1.013
22:25:30:611,0.9990,0.1173,-0.0703,1.012
22:25:30:613,0.9973,0.1151,-0.0686,1.010
22:25:30:618,0.9943,0.1131,-0.0666,1.007
22:25:30:620,0.9899,0.1119,-0.0657,1.002
22:25:30:621,0.9853,0.1114,-0.0649,0.998
22:25:30:622,0.9806,0.1107,-0.0644,0.993
22:25:30:623,0.9784,0.1104,-0.0637,0.991
22:25:30:626,0.9775,0.1102,-0.0632,0.990
22:25:30:628,0.9770,0.1104,-0.0640,0.989
22:25:30:635,0.9780,0.1114,-0.0652,0.990
22:25:30:637,0.9787,0.1124,-0.0657,0.991
22:25:30:638,0.9792,0.1131,-0.0666,0.992
22:25:30:638,0.9806,0.1141,-0.0679,0.994
22:25:30:639,0.9841,0.1148,-0.0679,0.997
22:25:30:640,0.9877,0.1165,-0.0671,1.001
22:25:30:641,0.9902,0.1185,-0.0681,1.004
22:25:30:643,0.9933,0.1202,-0.0696,1.007
22:25:30:645,0.9958,0.1204,-0.0701,1.010
22:25:30:651,0.9975,0.1200,-0.0708,1.011
22:25:30:653,0.9985,0.1202,-0.0718,1.012
22:25:30:654,0.9982,0.1202,-0.0715,1.012
22:25:30:655,0.9977,0.1200,-0.0708,1.012
22:25:30:656,0.9973,0.1187,-0.0706,1.011
22:25:30:657,0.9965,0.1182,-0.0713,1.010
22:25:30:659,0.9948,0.1187,-0.0718,1.009
22:25:30:661,0.9931,0.1185,-0.0710,1.007
22:25:30:664,0.9926,0.1180,-0.0696,1.006
22:25:30:666,0.9933,0.1182,-0.0676,1.007
22:25:30:667,0.9929,0.1182,-0.0662,1.006
22:25:30:669,0.9921,0.1187,-0.0642,1.006
22:25:30:671,0.9926,0.1185,-0.0620,1.006
22:25:30:674,0.9924,0.1182,-0.0610,1.006
22:25:30:676,0.9907,0.1180,-0.0600,1.004
22:25:30:677,0.9894,0.1182,-0.0596,1.003
22:25:30:680,0.9890,0.1192,-0.0593,1.002
22:25:30:682,0.9882,0.1202,-0.0600,1.002
22:25:30:683,0.9872,0.1202,-0.0610,1.001
22:25:30:686,0.9868,0.1200,-0.0618,1.000
22:25:30:687,0.9868,0.1202,-0.0630,1.000
22:25:30:689,0.9865,0.1214,-0.0642,1.000
22:25:30:691,0.9858,0.1222,-0.0647,1.000
22:25:30:693,0.9850,0.1222,-0.0644,0.999
22:25:30:695,0.9841,0.1224,-0.0640,0.998
22:25:30:698,0.9841,0.1224,-0.0647,0.998
22:25:30:699,0.9841,0.1222,-0.0649,0.998
22:25:30:702,0.9843,0.1224,-0.0640,0.998
22:25:30:704,0.9843,0.1222,-0.0642,0.998
22:25:30:705,0.9848,0.1219,-0.0635,0.999
22:25:30:707,0.9850,0.1217,-0.0622,0.999
22:25:30:709,0.9846,0.1217,-0.0620,0.998
22:25:30:711,0.9841,0.1224,-0.0613,0.998
22:25:30:716,0.9838,0.1224,-0.0603,0.998
22:25:30:717,0.9836,0.1231,-0.0598,0.998
22:25:30:719,0.9841,0.1234,-0.0588,0.998
22:25:30:720,0.9860,0.1236,-0.0576,1.000
22:25:30:721,0.9880,0.1234,-0.0581,1.002
22:25:30:723,0.9887,0.1226,-0.0591,1.003
22:25:30:725,0.9897,0.1217,-0.0598,1.003
22:25:30:727,0.9904,0.1209,-0.0610,1.004
22:25:30:729,0.9912,0.1204,-0.0625,1.005
22:25:30:737,0.9907,0.1204,-0.0635,1.004
22:25:30:739,0.9899,0.1195,-0.0640,1.003
22:25:30:741,0.9890,0.1195,-0.0644,1.003
22:25:30:741,0.9875,0.1195,-0.0644,1.001
22:25:30:742,0.9860,0.1190,-0.0649,1.000
22:25:30:744,0.9860,0.1190,-0.0657,1.000
22:25:30:746,0.9863,0.1185,-0.0659,1.000
22:25:30:747,0.9868,0.1180,-0.0647,1.000
22:25:30:749,0.9870,0.1175,-0.0642,1.000
22:25:30:750,0.9868,0.1178,-0.0647,1.000
22:25:30:751,0.9860,0.1182,-0.0644,0.999
22:25:30:754,0.9850,0.1182,-0.0635,0.998
22:25:30:755,0.9841,0.1180,-0.0630,0.997
22:25:30:757,0.9836,0.1187,-0.0627,0.997
22:25:30:759,0.9841,0.1195,-0.0625,0.998
22:25:30:761,0.9850,0.1195,-0.0620,0.999
22:25:30:764,0.9850,0.1187,-0.0620,0.998
22:25:30:766,0.9848,0.1192,-0.0627,0.998
22:25:30:767,0.9850,0.1185,-0.0637,0.999
22:25:30:769,0.9850,0.1175,-0.0642,0.998
22:25:30:771,0.9860,0.1175,-0.0637,0.999
22:25:30:774,0.9868,0.1182,-0.0644,1.000
22:25:30:776,0.9875,0.1187,-0.0649,1.001
22:25:30:776,0.9882,0.1195,-0.0647,1.002
22:25:30:778,0.9890,0.1192,-0.0644,1.003
22:25:30:782,0.9899,0.1192,-0.0644,1.003
22:25:30:784,0.9904,0.1192,-0.0637,1.004
22:25:30:785,0.9912,0.1187,-0.0635,1.005
22:25:30:787,0.9919,0.1195,-0.0637,1.005
22:25:30:789,0.9929,0.1204,-0.0630,1.007
22:25:30:791,0.9938,0.1207,-0.0632,1.008
22:25:30:794,0.9946,0.1195,-0.0632,1.008
22:25:30:795,0.9946,0.1190,-0.0630,1.008
22:25:30:799,0.9941,0.1187,-0.0635,1.007
22:25:30:801,0.9933,0.1187,-0.0647,1.007
22:25:30:802,0.9926,0.1182,-0.0640,1.006
22:25:30:803,0.9912,0.1178,-0.0644,1.004
22:25:30:805,0.9909,0.1178,-0.0652,1.004
22:25:30:807,0.9907,0.1175,-0.0652,1.004
22:25:30:808,0.9907,0.1173,-0.0654,1.004
22:25:30:810,0.9899,0.1173,-0.0657,1.003
22:25:30:813,0.9890,0.1175,-0.0659,1.002
22:25:30:815,0.9885,0.1180,-0.0664,1.002
22:25:30:819,0.9885,0.1180,-0.0666,1.002
22:25:30:821,0.9875,0.1180,-0.0659,1.001
22:25:30:822,0.9872,0.1175,-0.0647,1.001
22:25:30:823,0.9877,0.1175,-0.0644,1.001
22:25:30:824,0.9875,0.1180,-0.0654,1.001
22:25:30:827,0.9868,0.1180,-0.0657,1.000
22:25:30:829,0.9865,0.1170,-0.0657,1.000
22:25:30:833,0.9863,0.1168,-0.0659,1.000
22:25:30:834,0.9870,0.1170,-0.0669,1.000
22:25:30:836,0.9880,0.1173,-0.0669,1.001
22:25:30:837,0.9885,0.1175,-0.0666,1.002
22:25:30:839,0.9880,0.1175,-0.0662,1.001
22:25:30:840,0.9877,0.1173,-0.0654,1.001
22:25:30:843,0.9885,0.1175,-0.0649,1.002
22:25:30:845,0.9890,0.1175,-0.0649,1.002
22:25:30:847,0.9885,0.1173,-0.0647,1.002
22:25:30:855,0.9890,0.1173,-0.0644,1.002
22:25:30:856,0.9890,0.1175,-0.0647,1.002
22:25:30:857,0.9897,0.1175,-0.0654,1.003
22:25:30:858,0.9897,0.1178,-0.0657,1.003
22:25:30:859,0.9892,0.1182,-0.0654,1.003
22:25:30:860,0.9890,0.1187,-0.0644,1.002
22:25:30:861,0.9890,0.1185,-0.0644,1.002
22:25:30:872,0.9887,0.1187,-0.0657,1.002
22:25:30:874,0.9885,0.1187,-0.0664,1.002
22:25:30:875,0.9877,0.1190,-0.0666,1.001
22:25:30:876,0.9882,0.1187,-0.0659,1.002
22:25:30:877,0.9885,0.1192,-0.0649,1.002
22:25:30:878,0.9880,0.1192,-0.0649,1.002
22:25:30:879,0.9875,0.1187,-0.0649,1.001
22:25:30:879,0.9870,0.1180,-0.0649,1.000
22:25:30:881,0.9865,0.1182,-0.0644,1.000
22:25:30:882,0.9863,0.1190,-0.0632,1.000
22:25:30:883,0.9860,0.1195,-0.0632,1.000
22:25:30:885,0.9855,0.1195,-0.0637,0.999
22:25:30:887,0.9853,0.1192,-0.0635,0.999
22:25:30:890,0.9858,0.1195,-0.0635,0.999
22:25:30:891,0.9863,0.1204,-0.0630,1.000
22:25:30:893,0.9868,0.1212,-0.0625,1.001
22:25:30:894,0.9865,0.1214,-0.0625,1.000
22:25:30:898,0.9870,0.1212,-0.0625,1.001
22:25:30:900,0.9872,0.1212,-0.0615,1.001
22:25:30:902,0.9877,0.1212,-0.0618,1.002
22:25:30:903,0.9875,0.1212,-0.0622,1.001
22:25:30:904,0.9870,0.1207,-0.0625,1.001
22:25:30:907,0.9877,0.1209,-0.0620,1.001
22:25:30:908,0.9887,0.1212,-0.0613,1.002
22:25:30:910,0.9892,0.1214,-0.0610,1.003
22:25:30:915,0.9887,0.1217,-0.0615,1.003
22:25:30:917,0.9882,0.1214,-0.0615,1.002
22:25:30:918,0.9875,0.1204,-0.0625,1.001
22:25:30:920,0.9868,0.1207,-0.0630,1.001
22:25:30:921,0.9863,0.1202,-0.0630,1.000
22:25:30:922,0.9870,0.1197,-0.0637,1.001
22:25:30:925,0.9877,0.1202,-0.0642,1.001
22:25:30:927,0.9887,0.1212,-0.0644,1.003
22:25:30:929,0.9892,0.1209,-0.0642,1.003
22:25:30:932,0.9899,0.1204,-0.0642,1.004
22:25:30:934,0.9904,0.1200,-0.0647,1.004
22:25:30:935,0.9907,0.1197,-0.0652,1.004
22:25:30:937,0.9916,0.1207,-0.0652,1.005
22:25:30:939,0.9929,0.1204,-0.0644,1.007
22:25:30:941,0.9936,0.1195,-0.0640,1.007
22:25:30:943,0.9941,0.1187,-0.0630,1.007
22:25:30:945,0.9936,0.1185,-0.0620,1.007
22:25:30:947,0.9921,0.1180,-0.0627,1.005
22:25:30:953,0.9912,0.1178,-0.0622,1.004
22:25:30:954,0.9907,0.1178,-0.0608,1.004
22:25:30:955,0.9899,0.1178,-0.0605,1.003
22:25:30:956,0.9892,0.1173,-0.0618,1.002
22:25:30:956,0.9892,0.1170,-0.0627,1.002
22:25:30:958,0.9887,0.1170,-0.0620,1.002
22:25:30:960,0.9890,0.1175,-0.0622,1.002
22:25:30:962,0.9892,0.1182,-0.0627,1.003
22:25:30:964,0.9890,0.1185,-0.0620,1.002
22:25:30:968,0.9882,0.1187,-0.0620,1.002
22:25:30:968,0.9875,0.1185,-0.0625,1.001
22:25:30:970,0.9863,0.1182,-0.0635,1.000
22:25:30:972,0.9855,0.1187,-0.0640,0.999
22:25:30:974,0.9855,0.1192,-0.0642,0.999
22:25:30:976,0.9860,0.1187,-0.0644,1.000
22:25:30:978,0.9860,0.1175,-0.0644,0.999
22:25:30:982,0.9855,0.1173,-0.0649,0.999
22:25:30:984,0.9855,0.1180,-0.0644,0.999
22:25:30:985,0.9855,0.1182,-0.0642,0.999
22:25:30:986,0.9850,0.1175,-0.0637,0.998
22:25:30:988,0.9848,0.1175,-0.0635,0.998
